Date-Time (UTC),drifter ID,Latitude,Longitude
2018/09/21 12:00:00,RockBLOCK_14432_201809200000,82.3759078979,18.8167915344
2018/09/21 12:00:00,RockBLOCK_14432_201809201200,82.3741149902,18.6097183228
2018/09/21 12:00:00,RockBLOCK_14432_201809210000,82.3676376343,18.4061698914
2018/09/21 12:00:00,RockBLOCK_14432_201809211200,82.3572387695,18.1783847809
2018/09/21 12:00:00,RockBLOCK_14435_201809200000,82.1861953735,19.0085792542
2018/09/21 12:00:00,RockBLOCK_14435_201809201200,82.1753692627,18.5982151031
2018/09/21 12:00:00,RockBLOCK_14435_201809210000,82.1732788086,18.3951473236
2018/09/21 12:00:00,RockBLOCK_14435_201809211200,82.1635665894,17.7424011230
2018/09/21 12:00:00,RockBLOCK_14437_201809200000,82.2726974487,18.8047580719
2018/09/21 12:00:00,RockBLOCK_14437_201809201200,82.2727890015,18.5475044250
2018/09/21 12:00:00,RockBLOCK_14437_201809210000,82.2650756836,18.3345451355
2018/09/21 12:00:00,RockBLOCK_14437_201809211200,82.2480010986,18.0284767151
2018/09/21 13:00:00,RockBLOCK_14438_201809200000,82.1409454346,19.3180999756
2018/09/21 13:00:00,RockBLOCK_14438_201809201200,82.1197738647,18.9768524170
2018/09/21 13:00:00,RockBLOCK_14438_201809210000,82.0737152100,18.6694049835
2018/09/21 13:00:00,RockBLOCK_14438_201809211200,82.0234451294,18.3486919403
2018/09/21 13:00:00,RockBLOCK_14432_201809200000,82.3734512329,18.7981815338
2018/09/21 13:00:00,RockBLOCK_14432_201809201200,82.3714141846,18.5906448364
2018/09/21 13:00:00,RockBLOCK_14432_201809210000,82.3646621704,18.3866081238
2018/09/21 13:00:00,RockBLOCK_14432_201809211200,82.3539352417,18.1582145691
2018/09/21 13:00:00,RockBLOCK_14435_201809200000,82.1836090088,18.9938049316
2018/09/21 13:00:00,RockBLOCK_14435_201809201200,82.1723632812,18.5830001831
2018/09/21 13:00:00,RockBLOCK_14435_201809210000,82.1699752808,18.3803176880
2018/09/21 13:00:00,RockBLOCK_14435_201809211200,82.1594619751,17.7248802185
2018/09/21 13:00:00,RockBLOCK_14437_201809200000,82.2699508667,18.7869243622
2018/09/21 13:00:00,RockBLOCK_14437_201809201200,82.2697448730,18.5293273926
2018/09/21 13:00:00,RockBLOCK_14437_201809210000,82.2617645264,18.3163471222
2018/09/21 13:00:00,RockBLOCK_14437_201809211200,82.2442855835,18.0106830597
2018/09/21 14:00:00,RockBLOCK_14438_201809200000,82.1393966675,19.2928199768
2018/09/21 14:00:00,RockBLOCK_14438_201809201200,82.1181411743,18.9475898743
2018/09/21 14:00:00,RockBLOCK_14438_201809210000,82.0724258423,18.6379451752
2018/09/21 14:00:00,RockBLOCK_14438_201809211200,82.0221939087,18.3212013245
2018/09/21 14:00:00,RockBLOCK_14432_201809200000,82.3709793091,18.7745780945
